U,V
2028,18518
2318,5344
2318,1213
2425,12656
5344,18518
11676,5332
1213,4167
5332,8559
5332,15757
18518,8461
8461,14326
19084,12628
744,16761
1869,7015
1869,16405
1869,9572
8559,15757
8559,18793
8559,16405
15791,1203
15791,3175
15791,3135
15791,11404
15791,7251
15791,7962
15791,9465
15791,11515
16405,15757
16405,18793
9572,18793
18793,15757
18793,11818
11818,18432
11818,10090
11818,200
11818,6621
11818,2635
11818,431
11818,14615
11818,4028
12628,4957
12628,4013
12628,17448
12628,9539
14326,12446
14326,14122
14326,12257
14326,431
14326,13986
17865,7068
592,2179
592,7004
592,11461
2179,7004
2179,11461
7004,11461
11461,11925
5707,1781
17890,32
17890,13792
17890,1639
17890,15214
17890,5037
17890,16128
17890,8073
17890,8633
17890,8713
17890,17117
17890,9171
17890,9734
17890,17818
17890,2630
32,16128
32,860
32,13792
32,3081
32,4102
32,15114
32,5547
32,5612
32,6094
32,7850
32,8073
32,8633
32,8713
32,17117
32,17128
32,8850
32,9171
32,9734
32,17818
32,2630
13792,16128
13792,1639
13792,9171
13792,17818
13792,8713
13792,17117
13792,8850
13792,2630
13792,860
13792,2007
13792,3081
13792,4102
13792,15114
13792,5612
13792,17128
13792,9734
13792,18497
13792,12332
1639,16128
1639,860
1639,2007
1639,3100
1639,4102
1639,15114
1639,5547
1639,5612
1639,6094
1639,8633
1639,8713
1639,17117
1639,8850
1639,9171
1639,17818
1639,2630
5037,8073
5037,9734
16128,860
16128,3081
16128,5356
16128,5612
16128,8570
16128,8633
16128,8713
16128,17117
16128,9171
16128,17818
16128,2630
16128,18497
8073,5612
8073,17128
8073,8850
8073,9734
8073,2630
8073,12332
8633,9171
8633,17818
8633,8713
8633,17117
8633,860
8633,3081
8633,2630
8713,9171
8713,17818
8713,860
8713,2473
8713,2007
8713,3081
8713,4102
8713,17117
8713,8850
8713,2630
17117,9171
17117,17818
17117,860
17117,14518
17117,3081
17117,6094
17117,8850
17117,2630
17117,12332
9171,860
9171,5356
9171,5612
9171,8207
9171,9734
9171,17818
9171,2630
9734,17818
9734,8850
9734,2630
9734,5612
9734,17128
9734,12332
9734,860
17818,860
17818,15114
17818,6094
17818,17128
17818,8850
17818,18347
17818,2630
860,2630
860,5612
860,15114
860,3081
860,4102
860,17128
860,12332
860,6094
860,5547
2007,4102
2007,2473
2007,5770
3081,8850
3081,2630
3081,5612
3081,15114
3081,4102
3081,17128
3081,12332
4102,5612
4102,15114
4102,5547
15114,8850
15114,5612
15114,5547
15114,6094
15114,17128
5547,8850
5547,17128
5547,12332
5547,6094
5612,8850
5612,2630
5612,8402
5612,17128
5612,18497
5612,12332
6094,8850
17128,8850
17128,14372
17128,5315
17128,12332
8850,5824
8850,2630
8850,18497
8850,12332
5356,14817
7850,2237
2978,4117
4117,6117
4117,12137
8207,15035
14817,4630
14817,15643
3395,7162
8583,8999
15327,6926
1341,3318
16780,14237
5315,12332
2237,10673
2237,2198
2237,15138
2237,3946
2237,10762
17958,350
17958,8539
17958,17293
17958,10454
17958,4676
350,10454
8539,4676
8539,3869
8539,17293
8539,10454
17293,4676
17293,15331
17293,10454
10454,4676
10454,12905
2048,3563
3563,16224
3869,18603
3869,12228
19026,19138
14017,3037
14017,10897
3037,10897
10897,15799
8715,12114
12114,6119
4037,7101
4037,18443
7101,2902
7101,11825
7101,4021
7101,12722
7101,17431
7101,11385
17197,1687
5960,18443
2902,12722
12722,11825
12722,11385
11825,11385
18443,96
18040,1788
3593,1607
3593,2725
3593,9278
3593,10559
3593,12852
1607,6519
1607,18090
2725,11623
2725,9269
2725,12226
2725,12852
9278,10706
2784,384
2784,3200
2784,17689
2784,6519
2784,10637
2784,12809
384,6519
384,13774
6519,6475
6519,18090
10637,6475
12376,8574
16064,4427
11623,9269
10723,1767
6475,18090
14671,24
24,14823
24,16161
24,6880
24,7725
24,9467
24,14402
24,15525
13632,14905
14905,47
1855,8869
1855,12721
12721,14592
12721,9786
14823,16161
14823,14402
14823,9467
14823,7725
14823,11447
16161,13452
16161,7725
16161,9467
16161,9917
16161,14402
16161,15525
6880,14238
7725,9467
7725,15525
9467,14402
9467,13452
9467,15077
9467,10148
9467,11447
9467,15525
47,419
19064,17668
19064,9010
17668,13203
17668,9469
16426,15646
15646,1641
14720,420
13452,14402
13452,15077
13452,10148
13452,12726
14402,15077
14402,9221
14402,10148
14402,11447
11447,15525
13834,3066
13834,3731
3066,2778
3066,3731
3066,16560
18176,6931
18176,7927
6931,6599
6931,18660
7927,435
13477,468
13477,17892
13477,5448
13477,10017
13477,10026
13477,11174
13477,11990
13477,3515
468,3515
468,10017
468,5448
5448,3515
5448,5714
5448,10017
5448,11990
5448,1083
5448,4575
5448,9216
5448,10026
5448,10428
5448,11174
10017,3515
10017,10026
10017,11174
10026,3515
10026,11174
10026,15956
10026,6629
11174,3515
11174,15956
11174,6629
11990,2595
4142,3204
3515,15956
3515,6629
3515,8482
15956,6629
5714,10002
5714,12676
10002,12676
3721,3388
1083,4575
1083,9216
4575,9216
4575,10428
12726,5443
2778,16560
17675,15187
18509,15187
19046,16897
3866,12441
3866,13242
3866,13217
3866,1125
11033,13242
6454,1969
6454,7541
7541,10811
7541,18002
7541,17140
7541,17061
4789,15156
4789,11738
15156,11738
18647,8055
18457,1296
18457,16072
18457,12403
18457,12706
10811,18002
10811,17140
18002,15834
18002,17140
6791,2514
6791,687
6791,8531
6791,11508
18686,16732
16732,19056
16732,13471
16732,15144
1073,17321
4223,8047
4223,17321
4223,2024
8047,487
8047,4628
8047,4985
8047,6412
8047,7896
8047,8063
8047,10758
17321,11120
17321,12923
17321,14738
17321,14796
11120,12033
11120,12923
11120,15734
11120,14796
12033,12923
12033,14796
12923,14738
12923,12569
12923,15734
12923,14796
487,25
4628,6588
4628,12390
4985,8817
4985,3196
4985,15986
4985,14491
4985,12630
4985,15514
6412,12098
6412,17579
6412,12390
6412,4163
7896,444
7896,13843
7896,5532
7896,6491
7896,16286
7896,8874
7896,9428
10758,2024
10758,14106
10758,12569
14738,11338
11338,16752
552,2114
552,15369
1361,2864
1361,12081
8279,7265
8279,8269
8279,10121
10000,12081
11102,8269
14491,2859
14491,8817
14491,15986
14491,2024
14491,15514
14491,8829
15514,2859
15514,8817
15514,15986
15514,9466
15986,3044
15986,2859
15986,8817
15986,7928
8817,2859
2835,17421
17421,9719
10439,5070
12569,12741
12569,13843
12569,17579
12569,2024
16662,4932
8269,7265
8269,10121
2864,10881
12081,7136
12741,25
25,14106
12098,4163
12098,12390
4163,12390
12390,10840
12390,5754
7928,3314
3314,6042
17353,12107
5070,9710
13722,8086
13722,12978
10121,7265
6828,12630
444,9428
444,13843
13843,9428
13843,9527
13843,17579
5532,6491
5532,10806
5532,1117
5532,16286
5532,8874
6491,1117
6491,16286
6491,8874
6491,10806
16286,10806
16286,1117
16286,8874
8874,1117
2024,9527
14106,9527
17579,2388
14796,847
3813,6976
14536,5009
18430,2514
18430,13808
18430,15185
18430,16778
18430,17207
2514,16778
2514,17207
2514,687
2514,876
2514,13808
2514,15906
2514,15890
2514,10737
13808,16778
13808,17207
13808,876
15185,17207
16778,17207
16778,16361
17207,687
7248,17420
687,15906
687,876
687,15890
687,8531
687,14561
12663,14991
15906,15233
15906,10100
10100,1636
10100,2369
1636,2369
1651,15691
1651,5866
1651,8024
1651,5393
1651,3685
1651,2580
1651,18128
1651,9358
1651,9473
3685,12671
3685,15691
3685,2071
3685,5866
3685,8024
3685,5393
3685,879
3685,9358
3685,9473
3685,18128
5393,12671
5393,15691
5393,8024
5393,826
5393,1510
5393,9358
5393,9473
5393,18128
7513,12981
7529,15691
9358,12671
9358,18128
9358,9473
9473,12671
9473,15691
9473,8024
9473,18128
18128,12671
18128,15691
18128,17782
12671,879
12671,5866
12671,8024
12671,15691
18579,14216
18579,13938
879,15691
879,2071
879,5866
5866,15691
5866,2580
12981,4563
12981,15564
4563,13346
4563,15564
8086,12978
9695,15247
9695,13017
12978,3665
12978,11095
15247,18937
15247,14898
15247,13387
15247,2272
15247,5916
15247,6202
15247,8909
15247,8982
13017,8100
11478,983
11478,2029
11478,14898
11478,3958
11478,6049
11478,16415
11478,11241
983,14898
983,2029
983,3958
983,16415
983,11241
2029,14898
2029,6049
2029,16415
2029,3958
14898,3958
14898,16415
3958,6049
3958,16415
3958,11241
6049,16415
9205,1510
16696,11095
11095,3665
11095,12534
9932,17411
9932,17781
17411,17781
17411,9540
17781,9540
15379,6003
15379,8909
6003,18145
6003,8909
8909,16360
8909,18145
8909,5916
8909,6202
8909,8982
16360,18145
2233,2272
8982,1933
8982,5916
1933,5916
11784,15318
9290,1168
13387,6202
18432,200
18432,431
18432,2052
18432,2635
18432,14615
18432,4028
18432,18212
18432,6621
18432,10090
200,10090
200,431
200,4028
431,10090
431,6621
431,2635
431,2052
431,14615
431,4028
2052,14615
2052,4028
2052,16763
2635,10090
2635,6621
2635,14615
2635,4028
14615,10090
14615,6621
14615,4028
4028,10090
18212,10090
6621,10090
6621,1123
6621,17478
10090,1566
10090,1592
10090,12446
1566,8218
1592,2411
1592,4924
1592,16072
1592,9356
12446,413
12446,12257
1123,17478
17478,2022
17478,8843
17478,18667
17478,1104
17478,6523
2411,9356
4924,8218
4924,9356
4924,12197
16072,1296
16072,12706
16072,12403
9356,14052
16313,16763
12257,14122
12257,13986
1296,1787
1296,12403
1296,12706
1787,12403
1787,12706
12403,12706
12403,14052
12403,1470
16763,14987
16763,14331
16763,7117
2362,7219
14052,1470
14122,13986
13986,14583
7219,12492
2022,1104
2022,5351
2022,6523
2022,18667
2022,8843
1104,8843
1104,5351
1104,6523
1104,18198
5351,8843
5351,6523
5351,18198
6523,8843
6523,18198
18198,8843
13648,13204
15292,3752
15292,18399
15292,15765
18399,17457
18399,15102
18399,14731
18399,15765
5208,7254
5208,17568
18778,18642
18778,16592
17457,15102
17457,14731
17457,3269
17457,11886
17457,14958
17457,18642
7254,17568
17568,14257
10400,10214
10400,14611
10400,17948
10214,14611
10214,18367
10214,17948
16017,14292
14292,7915
14292,13474
14292,15299
14839,12319
14839,10290
7795,12540
7795,18642
13666,12177
12177,12246
14731,3269
14731,11886
3269,11886
3269,14958
11886,17173
11886,14958
7915,18472
12319,13299
12319,14427
13299,14427
15299,14607
4473,1113
4473,1200
4473,3724
4473,5652
4473,6334
4473,13902
4473,7308
4473,13097
4473,14802
4473,13935
1113,3724
1113,1200
1113,1203
1113,3135
1113,3175
1113,3201
1113,14777
1113,13902
1113,8637
1113,11404
1113,13097
1113,13935
1200,3724
1200,7308
1200,5652
3724,5652
3724,7308
3724,13097
5652,13097
5652,7308
13902,7308
13902,3201
13902,18005
13902,13935
1203,3118
1203,3135
1203,3175
1203,14777
1203,3549
1203,5755
1203,9465
1203,11404
3135,14777
3135,3175
3135,3118
3135,11404
3135,12304
3135,18108
3135,16036
3175,14777
3175,9465
3175,11404
3201,13935
14777,12304
14777,18108
14777,16036
11404,18005
11404,9465
13097,13719
13097,2524
13719,2524
2524,3928
3118,3549
3118,4910
3118,18582
3118,10101
3118,12476
3118,15460
3549,18582
3549,12476
3549,15460
12304,18108
12304,16036
4910,12476
4910,15460
18582,9977
10101,12476
10101,15460
12476,9977
12476,15460
15460,9977
18005,17790
17790,15177
17790,5940
17790,6344
17790,7433
17790,9748
17790,9774
17790,17869
17790,5215
17790,17706
17790,16336
17790,3132
13935,16428
13935,9708
7251,7962
1920,2302
1920,5940
1920,7123
1920,16913
1920,13508
1920,13667
2302,145
2302,13033
2302,13508
2302,16120
5940,7433
5940,9774
5940,17706
5940,16336
5940,13167
5940,15177
5940,3132
15177,7433
15177,9774
15177,17706
15177,3132
6344,7433
6344,17869
6344,18522
6344,13167
6344,18633
6344,17115
7433,13813
7433,3432
7433,5899
7433,15816
7433,6472
7433,9774
7433,17869
7433,18522
7433,5215
7433,18633
7433,17706
7433,17115
7433,16336
7433,3132
9748,13813
9748,12049
9774,17706
9774,16336
9774,3132
17869,2307
17869,6472
17869,18522
17869,18633
17869,17115
5215,17706
145,16120
145,13033
13033,16120
13033,6655
1518,4934
1518,17295
4934,17295
16913,17452
16913,12689
17452,13667
13813,5899
13813,18522
13813,12049
3432,2493
3432,3396
3432,15816
3432,18331
5899,12049
15816,3396
15816,18331
6472,18522
6472,17115
6472,18633
18522,13167
18522,18633
18522,17115
18633,17115
7233,6444
7233,6767
7233,11510
7233,12439
6444,6767
13167,8154
18552,9949
18552,901
18552,2333
18552,17398
18552,7394
18552,10873
9949,14398
9949,16085
9949,901
9949,1650
9949,1828
9949,5060
9949,16207
9949,17398
9949,10873
9949,14584
9949,17275
901,16525
901,14398
901,16085
901,14584
901,4257
901,1650
901,17398
901,2333
901,14820
901,16207
901,16331
901,7073
901,10375
901,10462
901,11746
901,17275
2333,4257
2333,10375
17398,16525
17398,14398
17398,16085
17398,14584
17398,1650
17398,14030
17398,8883
17398,3000
17398,14820
17398,5060
17398,16207
17398,7073
17398,17275
17398,17269
10873,14584
10873,1650
16525,610
16525,1650
16525,14820
16525,4257
16525,16207
16525,7073
16525,10375
16525,14398
16525,16085
16525,14584
610,14398
610,16085
610,14584
610,17275
1650,14398
1650,16085
1650,14584
1650,4257
1650,4673
1650,5060
1650,16207
1650,16331
1650,17275
14820,14398
14820,16085
14820,2643
14820,14879
14820,16207
14820,18426
14820,15210
14820,15772
14820,16050
14820,7452
14820,16070
4257,16085
4257,14584
16207,14398
16207,16085
16207,14584
16207,2643
16207,18410
16207,16050
16207,18426
16207,17275
7073,14030
7073,8883
7073,17991
7073,17269
10375,14584
10375,16331
14398,2643
14398,14879
14398,16050
14398,18410
14398,18426
2643,16085
2643,14879
2643,15210
2643,16050
2643,7452
2643,18426
2643,13150
2643,16070
14879,16085
14879,16050
14879,16070
16050,16085
16050,15210
16050,897
16050,13150
16050,16070
18410,16085
18410,8579
18410,10593
18410,18426
18426,16085
16085,8883
8883,17269
5060,14584
4673,5780
4673,18437
4673,18954
4673,16003
3000,7443
3000,1610
15210,761
15210,5443
15210,16070
7452,11903
7452,15844
17275,7059
7059,8585
5780,11110
18437,16003
18437,17306
15772,12715
15772,13150
15772,16070
14829,1238
14829,4564
14829,17123
1238,17123
249,7484
11110,9160
4712,15058
4712,11856
4712,16216
4712,13909
15058,13909
11856,13909
1955,12361
648,1568
1568,5924
18314,1184
18314,2786
18314,18574
18314,12963
1184,2786
18574,1815
18574,7293
18574,12357
12963,18333
14693,9121
9121,9160
18333,6097
18333,6500
6500,4352
6500,10532
1815,7293
1815,12357
718,6977
718,8925
6977,8925
6977,16490
9737,6154
9737,17246
6154,16003
6154,17246
17246,1148
18070,6824
6954,59
6954,15672
6954,5924
6954,6818
6954,7463
6954,7988
6954,9808
6954,10532
6954,11903
6954,17444
6954,14176
6954,18662
59,365
59,1186
59,4286
59,5924
59,6818
59,7988
59,10153
59,10405
59,12571
59,18562
59,14176
59,13151
59,18662
15672,9808
15672,10532
5924,7463
5924,365
5924,1186
5924,6818
5924,7988
5924,10405
5924,11903
5924,14176
5924,13151
5924,18662
6818,7463
6818,10405
6818,7988
6818,14176
6818,18662
7463,7895
7463,7988
7463,10405
7463,18662
7988,10405
7988,1186
7988,12571
7988,14176
7988,13151
7988,18662
9808,10532
11903,17444
11903,7895
365,6050
1186,10405
1186,12571
1186,14176
4286,18562
4286,10153
4286,13151
4286,17800
4286,18662
10153,12571
10153,17800
10153,13151
10153,18662
10153,19003
10405,12571
10405,14176
10405,13151
10405,18662
12571,18562
12571,14176
12571,13151
12571,18662
7895,6721
7895,14162
11544,2311
11544,4715
2311,3252
2311,4715
4715,13877
4715,14324
14639,1610
14639,3174
14639,11237
1610,5062
1610,14694
1610,7443
1610,8905
1610,2385
1610,3174
1610,7446
1610,8686
1610,18990
3174,7443
3174,2385
3174,18990
5062,2385
2385,18990
12715,4080
4352,4940
4352,5894
4352,15778
4352,7676
4352,8271
4352,10166
4352,16344
5894,10166
18562,17800
17800,13151
17800,18662
6721,14162
13877,14249
5738,17860
6689,7443
7443,7446
7443,8686
7443,8905
7443,18990
7446,8905
7446,8686
9160,16490
7721,1148
5262,8701
5262,16070
8701,16070
14758,13171
14758,720
14758,4444
14758,4756
3828,9794
3828,18174
13171,55
13171,720
13189,9881
9881,7510
9881,8901
9881,10316
9881,11502
9881,11976
10316,8553
1656,5117
7510,11502
7510,11976
11502,11976
9460,1500
9460,4305
9460,16894
9460,14778
9460,14822
1500,16894
1500,14778
4305,16894
16894,14778
6042,6785
1739,18580
1739,6801
1739,7571
2067,6801
2067,7571
18580,8296
18580,6801
18580,7571
6801,8296
6801,9998
6801,955
6801,12207
6801,7571
9998,8296
9998,955
8199,2516
8316,7994
8296,955
18713,14055
18713,14236
18713,4107
18713,7536
18713,8778
18713,9015
18713,10299
18713,17301
18713,14163
14055,15381
14055,14236
14055,8778
14055,7536
14055,17301
14055,1057
14055,403
14055,4259
14055,7940
14055,17653
14055,10299
14236,9015
14236,403
14236,2542
14236,2890
14236,3147
14236,4107
14236,7047
14236,7536
14236,7940
14236,10299
14236,10417
14236,10601
14236,14163
4107,9015
4107,7536
4107,17653
4107,2890
4107,4259
4107,9484
4107,7940
4107,14163
4107,9212
4107,10299
4107,10899
7536,9015
7536,9484
7536,10299
7536,17301
8778,15381
8778,9015
8778,403
8778,1890
8778,4259
8778,17653
8778,10299
8778,10417
9015,15381
9015,4259
9015,7190
9015,7940
9015,17653
9015,10299
9015,10417
9015,17301
10299,15381
10299,17301
10299,10417
10299,7940
10299,14163
15381,49
15381,63
15381,256
15381,403
15381,1057
15381,1665
15381,1890
15381,2332
15381,4259
15381,5882
15381,5895
15381,16951
15381,17653
15381,10536
15381,10601
49,10601
49,10536
49,16951
49,63
49,4259
49,7190
49,1786
49,2403
49,5882
49,8810
63,1890
63,5895
63,1665
63,2332
63,4259
63,17653
403,10601
403,4259
403,17653
1665,1890
1665,5895
1890,2332
2332,5895
2332,16951
2332,17653
4259,10601
4259,10536
4259,5895
4259,16951
4259,17653
4259,5882
4259,10417
5882,10601
5882,7190
5882,4758
5882,1786
5882,2403
5882,8810
5895,17653
16951,10536
17653,10601
17653,1849
17653,10417
10536,10601
10601,3710
10601,4957
10601,7190
10601,7485
7190,1786
7190,2403
7190,3710
7190,4957
7190,12109
7940,2890
7940,10417
7940,9484
10417,1786
10417,10530
2542,7047
2890,9484
17301,4960
4960,13852
3710,2403
4957,4013
4957,9539
7485,15113
7485,4758
7485,15921
7485,14355
7485,9237
7485,12109
1849,18011
1786,8810
14163,9815
15113,14355
15113,12109
15113,9237
15921,14355
14355,9237
14355,12109
9237,12109
9237,12176
9237,17864
12109,2403
12109,17864
4013,9539
4013,17448
9539,17448
12857,7102
7102,803
18011,4519
18549,6772
18549,10537
9212,10899
17864,12176
803,16074
803,10531
16074,10531
866,1734
866,12267
3154,7597
19056,1084
19056,1528
19056,15144
19056,15995
19056,6194
19056,2535
19056,16147
19056,15592
19056,10333
19056,18901
1084,10333
1084,15995
1084,16147
1084,6194
1084,15592
1084,11792
1528,10333
15144,17593
15144,13471
15144,13691
15995,10333
15995,6194
15995,16147
15995,15592
6194,10333
6194,16147
6194,15592
2535,13471
2535,6467
16147,10333
16147,15592
15592,10333
10333,14746
18901,6436
18901,19051
18901,13471
17593,8755
8755,13691
8755,17314
8755,12819
8755,13268
8755,13502
17056,615
17056,14746
17671,4006
19033,5492
19033,15581
5492,15581
14746,615
6467,13483
17314,12819
19107,6507
19107,9507
19107,10608
6507,14645
6507,991
6507,10608
9507,14645
9507,15718
7126,3942
7126,12694
3942,13061
3942,503
12694,1752
12694,14322
12694,3386
12694,15022
12694,6738
12694,18505
12694,13061
14322,3386
14322,15022
14322,6738
14322,8181
14322,18505
3386,15022
3386,6738
3386,18505
15022,461
15022,8181
15022,18505
18505,461
13061,503
13061,4826
3774,13160
1014,3409
1014,7417
3409,8668
16627,14678
16627,9581
19137,3075
19137,9013
19137,11386
19137,11527
3075,9013
3075,11386
9013,7577
9013,9133
9013,11386
7577,9133
295,3678
295,9871
295,8054
295,1734
295,685
295,10040
295,11807
295,12681
1734,3678
1734,9871
1734,8054
1734,3318
1734,12681
3678,8054
3678,9871
3678,12681
8054,9871
8054,5869
8054,10420
8054,18256
8054,11723
8054,12681
9871,12681
6131,5348
5869,685
5869,10420
5869,18256
10420,18853
10420,13463
10420,18256
10420,7164
18256,7164
10673,18853
10673,379
10673,652
10673,13799
10673,3946
10673,7164
685,17567
685,11200
10040,858
17567,15243
17567,15806
17567,7978
17567,10845
17567,11200
18853,42
18853,379
18853,2198
